Longitude,Latitude
8.541653447737657,47.376951568075484
8.541652833352973,47.37695181761703
8.541651191729573,47.37695219281676
8.541651185321582,47.37695219474311
8.541650367337164,47.376952397829044
8.541649868072069,47.37695266425738
8.541649707316639,47.37695277458662
8.541648316066656,47.376953380262236
8.541647219898968,47.37695379086422
8.541647088976424,47.37695383133948
8.54164538425379,47.37695455068784
8.541643676930388,47.37695528034636
8.54164320201242,47.376955517719125
8.541641720981023,47.37695641128374
8.541640172761431,47.376957305739595
8.541639404258891,47.3769575566763
8.541637541840712,47.37695819538687
8.541636971889904,47.37695857003746
8.541636449776046,47.37695911585049
8.541636145010724,47.37695942896024
8.541635044314102,47.37696009855277
8.541633811510103,47.37696057716657
8.541633001937617,47.37696070232044
8.541631201100785,47.37696093520754
8.541630210749737,47.37696128316266
8.54162904107398,47.376961596627375
8.54162790951847,47.3769620307153
8.541626063276018,47.37696249348991
8.5416256848245,47.376962633564325
8.54162530204333,47.37696280668401
8.54162427278216,47.37696311733954
8.541622883699668,47.37696339348032
8.541622733171325,47.37696341006887
8.541621616181693,47.37696360641319
8.541621313913975,47.37696359987353
8.541620763358614,47.37696351118266
8.541620261339183,47.37696329191563
8.541620125126267,47.376963248444696
8.541619481301534,47.376963199877395
8.541618074457393,47.37696277256852
8.541617931553398,47.37696272666255
8.541616535573166,47.37696248327023
8.541615602465107,47.37696241460335
8.541613781394023,47.37696243810235
8.541611766726708,47.37696236801642
8.541611294035606,47.3769622733286
8.54161005330957,47.3769622774355
8.541608338419895,47.37696256366602
8.541607748958773,47.37696261473242
8.541606359727734,47.37696306158702
8.541604931138705,47.376963276039646
8.54160463618203,47.3769633599791
8.541604192974885,47.37696341969948
8.5416028638025,47.376963446514054
8.541602782632385,47.376963427384524
8.541601145782934,47.37696279046609
8.541600181095022,47.376962371521806
8.54160006540296,47.37696234676405
8.541599376022809,47.376962190172655
8.54159828074454,47.37696200013711
8.541596799838018,47.37696192607744
8.541595739018437,47.376962114947275
8.541595423043276,47.376962209257464
8.541593585176917,47.376962839401585
8.541593448552709,47.37696286446884
8.541591601089209,47.376963087857355
8.541590263975483,47.37696315530788
8.541588933497223,47.37696324403015
8.541586927549082,47.376963473589285
8.54158621331699,47.37696371348824
8.541585667715918,47.37696384197605
8.54158512887774,47.376963944007905
8.541584709959853,47.37696395276835
8.541584135175542,47.37696400865027
8.541583777081923,47.3769640949262
8.541581771565582,47.37696450461063
8.541581085130787,47.37696461650345
8.54158063047293,47.37696458349965
8.5415798879363,47.37696455555637
8.541579147943528,47.376964366231476
8.541578318286476,47.37696417016892
8.541576907086029,47.37696404416897
8.541574808424103,47.37696425904668
8.541573024809912,47.37696399943811
8.541571341487497,47.37696340361572
8.54157132155819,47.376963399105385
8.541569824154783,47.37696331536453
8.541568684859556,47.37696312790327
8.54156767080518,47.37696291425719
8.541567637688908,47.37696290972576
8.541566413860828,47.37696250111489
8.541564346603083,47.37696209789231
8.541562864400671,47.37696195639367
8.541561778110854,47.3769616716666
8.541560924344836,47.37696146749003
8.541560288694606,47.37696131167422
8.541559918723285,47.37696118179461
8.541558962914124,47.376960605670746
8.541558246769462,47.3769602421776
8.541556493635566,47.3769595841046
8.541556260140297,47.376959461933446
8.54155594048579,47.37695926455673
8.541555443679425,47.376958928012094
8.54155409919844,47.37695795578453
8.541552572080226,47.37695708902966
8.541551933735736,47.376956475259206
8.541550475984211,47.37695527338731
8.541549035450897,47.37695370438442
8.541548379723139,47.376952894602745
8.541547550886493,47.37695126431757
8.5415463213787,47.37694964338542
8.541545652853406,47.37694884141564
8.541544816131733,47.37694819860002
8.541544667889026,47.37694811036298
8.541543598131147,47.37694760740546
8.5415432246443,47.376947454596994
8.541543053355133,47.376947339024
8.541542319396582,47.37694691279665
8.541541167382903,47.376946204280394
8.541540074397021,47.37694569149673
8.541538963363456,47.3769448676781
8.541537592433201,47.37694340800308
8.541536622421944,47.376942036397125
8.541535701352968,47.37694025173417
8.541534903731447,47.37693910621176
8.541534816876382,47.37693902859358
8.541534164916536,47.376938215434194
8.541534108313828,47.37693815550437
8.541532849837214,47.37693667977508
8.541532502134656,47.37693623261266
8.541532282531644,47.37693589285684
8.541531320939807,47.37693501518253
8.54153009429251,47.37693424753724
8.541529949107895,47.376934187274934
8.541528610924104,47.376933892874014
8.541528322536688,47.376933779792076
8.541526692973836,47.37693269741471
8.54152626961621,47.37693236687539
8.54152462334539,47.376931254765864
8.541524583766552,47.37693122619517
8.541523921182016,47.376930471767636
8.541523477298071,47.376929895025015
8.541523109836724,47.37692905887999
8.541522455236036,47.376928093282174
8.54152156682124,47.37692659112845
8.541520975733473,47.37692579429657
8.541520877329178,47.376925648943555
8.541520111139887,47.37692418593412
8.54151993030437,47.376923499230806
8.541519420316394,47.376922531466256
8.541519209176315,47.376922162135884
8.541519048154273,47.37692166896809
8.541518698858889,47.376920835342126
8.54151865668044,47.37692058533992
8.541518675448634,47.376919040662706
8.541518757750069,47.376918735705864
8.541519230799807,47.37691774249472
8.541519513864628,47.37691630484211
8.541519883420323,47.37691453633768
8.541520037875701,47.37691404149296
8.541520192769925,47.376913197741594
8.54152096556527,47.376911390053976
8.541521029357673,47.3769110152637
8.541521721313993,47.37690925167825
8.54152189789682,47.376908778541065
8.541522376743968,47.376906769871496
8.54152305350833,47.37690516011083
8.541523767283008,47.37690367490776
8.541524588254441,47.376901926255925
8.541525054077171,47.37690077999431
8.541525326220983,47.37689918444616
8.541525347797615,47.37689912224001
8.541525797439316,47.37689836623325
8.541526043509027,47.376898086486115
8.541526355764152,47.37689775539854
8.54152731325568,47.37689603413808
8.54152785660758,47.37689454700136
8.541528148063675,47.37689340523461
8.541528403449897,47.37689209678297
8.541528759761368,47.37689072398389
8.541529058835437,47.37688901635865
8.541529077009047,47.37688741572404
8.541529065762617,47.37688587131808
8.541529144184343,47.376884950814386
8.541529523446007,47.376882934362
8.541529951818065,47.37688169263313
8.541530254830802,47.37688112001369
8.541530658569068,47.37688029314647
8.541531121137904,47.3768794912193
8.54153131573633,47.37687904814539
8.5415321190524,47.376877124330214
8.541532539697263,47.37687657534588
8.541533160759702,47.37687595931989
8.541534103139696,47.37687487654279
8.541534617607844,47.376874331087016
8.541536359107079,47.37687325648403
8.541536735520648,47.37687293540714
8.541537805201298,47.376871562063045
8.54153911292753,47.37687054686246
8.541540509158999,47.376869250908015
8.54154087540875,47.3768690356243
8.541541012779188,47.37686893988997
8.541541639239055,47.37686850145255
8.541542662519024,47.376867945641195
8.541542699186952,47.3768679291398
8.541544266596503,47.37686751357165
8.541544344401867,47.37686750337399
8.541545757517678,47.37686742877033
8.54154582640075,47.37686742865356
8.541547525399668,47.37686737331228
8.541547767056791,47.376867377390234
8.541549020500828,47.37686763527852
8.54155110146475,47.37686795180139
8.54155218879956,47.37686821038932
8.541553933642023,47.37686873273994
8.541555797920553,47.37686906901227
8.541557102117459,47.376869481999826
8.541558739045698,47.37686956581648
8.54155913198748,47.376869663950416
8.54155995416237,47.37687012080194
8.5415600510737,47.37687016503278
8.5415607215056,47.37687031929432
8.541561153687256,47.37687040061681
8.54156154566664,47.376870505673594
8.54156187237391,47.376870570072896
8.5415623175175,47.37687071044015
8.541562626739132,47.37687074840743
8.541563039154827,47.37687076789048
8.541563566616858,47.376870865304404
8.541565175450403,47.37687091322257
8.541566434861673,47.3768711301122
8.541567097688871,47.376871288117584
8.541567849920304,47.37687143960474
8.541569359845283,47.376871784385536
8.54157051272851,47.37687231311498
8.541570700979525,47.37687243006933
8.541571197914667,47.376872839774364
8.541571651784654,47.376873236429454
8.541573473416056,47.37687435147644
8.541574355781758,47.37687527652752
8.541575074924763,47.376875883757094
8.541575751539785,47.37687678488708
8.541575985985604,47.376877308787236
8.541576534528263,47.376878513704376
8.541576943586328,47.37687943183188
8.541577718350277,47.37688079938738
8.541578178785615,47.37688150401588
8.541578948376984,47.376882930864475
8.541579445218916,47.37688355494079
8.541580654883486,47.376885233315654
8.541580739382768,47.37688538230159
8.541581505356211,47.37688733240567
8.5415820823115,47.376889209982934
8.541582485244286,47.376890393286125
8.54158288136615,47.37689119774158
8.541583481466379,47.37689243327557
8.541583513914699,47.37689258229447
8.54158362773094,47.37689335705905
8.541583778036367,47.376893892265464
8.541584147050946,47.37689592341267
8.541584159974178,47.37689665581348
8.541584515549955,47.37689852618632
8.541584513619968,47.3768988330894
8.541584467242389,47.376900710565565
8.541584570916513,47.376902147340694
8.541584519283719,47.376902685339296
8.541584331362381,47.376903306693364
8.541583926007796,47.37690520353709
8.541583567168411,47.37690590811727
8.541583415083496,47.376906159569714
8.541583395913396,47.376906192293376
8.54158300218249,47.37690745246837
8.541582841820171,47.37690867837614
8.541582841904791,47.37691030233727
8.541582838621078,47.376910397995445
8.541582912857011,47.37691208029982
8.541582968707068,47.376913211955845
8.541582674050552,47.376915191575925
8.541582679611192,47.37691581879953
8.541582917465865,47.376916777624785
8.541583166568296,47.376917771023976
8.54158417645167,47.37691961307748
8.541584743758811,47.376921071407466
8.541585012697098,47.376922122244714
8.541585850496006,47.376923673216595
8.54158588499356,47.37692371807946
8.54158620331138,47.3769241940435
8.54158714288665,47.37692512514804
8.541587673698332,47.37692599803262
8.54158782171731,47.37692642751928
8.541588256390776,47.37692779435867
8.541589194572257,47.37692959632265
8.541590167593514,47.376931326835326
8.54159071865669,47.37693192294663
8.54159166594412,47.37693339676139
8.541592040466655,47.37693443710015
8.541592795742593,47.376935881208425
8.541593228225892,47.37693722887217
8.541593372115672,47.37693782284134
8.541593418062437,47.37693838174677
8.541593500667126,47.37693934906465
8.541593441541037,47.37694019747589
8.541593781191422,47.37694208107886
8.541594192124693,47.37694329706367
8.541594234856039,47.37694374235718
8.541594164206293,47.37694423148686
8.54159400560302,47.37694559272866
8.541593917261743,47.37694593627541
8.541593876667891,47.37694603695471
8.541593413227956,47.376946800194204
8.541593121776046,47.376947682847174
8.541592929662988,47.376948270901245
8.541592753583036,47.376948609807386
8.541592160526394,47.3769504384734
8.541592145201014,47.376950626431736
8.541592200148234,47.37695120413591
8.541592170938916,47.37695187005673
8.541592191057255,47.376953811618236
8.541592085114338,47.37695454962105
8.54159208369264,47.37695456341527
8.541591971602298,47.37695557256537
8.541591927770314,47.37695588568864
8.541591939731136,47.376956033836436
8.541592162051698,47.376957676260474
8.541592167121628,47.37695839317826
8.54159236860867,47.37696009983442
8.541592386597266,47.37696035362386
8.541592122723685,47.37696205184906
8.54159217257426,47.37696283225603
8.541592118618214,47.376963617715944
8.541592131112123,47.37696375981446
8.54159215842785,47.37696389662128
8.541592262891314,47.37696491843958
8.54159231634879,47.37696506983724
8.541592443122166,47.376965307417684
8.541592515635458,47.37696548232817
8.541592760244255,47.3769658653576
8.541593047618615,47.37696615456784
8.54159347333371,47.3769668354724
8.541594216950482,47.37696878313021
8.541595165258169,47.376970178712995
8.541596106974076,47.376971198206974
8.541596719792127,47.37697170611004
8.541596745279902,47.37697172863794
8.541597383834866,47.37697226932514
8.54159874140186,47.37697370041095
8.54159948926236,47.376974197684895
8.54160053112402,47.37697492279127
8.541600558301699,47.37697493353911
8.541600851360265,47.37697507668285
8.541602491403493,47.37697585986946
8.541604534286964,47.37697625668026
8.541606191378333,47.37697669525401
8.541606883744588,47.37697673606708
8.54160695688267,47.37697674134119
8.541607699132316,47.37697665431411
8.541608033375873,47.37697659137517
8.541608082318923,47.37697657655689
8.541608616823343,47.376976537045266
8.541610404834056,47.37697629246472
8.541611717152508,47.376976285927114
8.541612121861187,47.376976317048836
8.541613704019124,47.3769765536383
8.541615087243317,47.37697648249157
8.541616966145515,47.37697596298756
8.541618106281788,47.376975875930746
8.541619387331695,47.37697596420191
8.541620428999469,47.37697615786417
8.541622161762069,47.37697637325303
8.541622609047872,47.37697635807126
8.54162439686422,47.37697659681524
8.54162588941199,47.37697666619009
8.541627549629766,47.37697658614217
8.541628023722144,47.37697646429395
8.541628198541774,47.37697644319601
8.54162832063949,47.37697641004543
8.541629101130518,47.37697628408197
8.54162997641421,47.376976236089135
8.541632103621382,47.37697642011006
8.541633659052842,47.37697661335175
8.541634232845636,47.37697673861032
8.541634652376874,47.376976833497686
8.54163650333655,47.37697740209251
8.54163809374865,47.37697789411065
8.541639899733577,47.376978850449945
8.541640155899588,47.37697898893037
8.541640864911033,47.3769795823932
8.541641484082767,47.376979948080375
8.541642807183777,47.37698032961822
8.541644495872648,47.376980939867835
8.541646341535948,47.37698122218799
8.541647295244864,47.376981518686335
8.541649179531102,47.37698181201763
8.541650077599032,47.37698217459826
8.541651233872544,47.37698302909267
8.541651701571356,47.37698334213909
8.541651924279968,47.376983508439764
8.541652057986207,47.376983653928434
8.54165234341875,47.37698388323301
8.541653437794517,47.37698537598839
8.541653680814829,47.37698557632225
8.54165486078444,47.37698716299359
8.54165523200664,47.376987722497624
8.54165571272382,47.37698830790087
8.541655737702584,47.37698834282874
8.541656305095241,47.3769889409365
8.541657710007527,47.37699005671338
8.541658716016304,47.37699075569747
8.541659367696141,47.37699143964678
8.541659604633773,47.37699169144872
8.541660305050279,47.37699238814185
8.541660583788342,47.376992654347546
8.54166087942068,47.37699302201689
8.541661218530722,47.376993314088374
8.541661615296793,47.376993560059
8.541661788132366,47.376993714853825
8.541662074982664,47.376993872457874
8.541662797543838,47.37699414740432
8.541663332434238,47.376994435172655
8.541664220775388,47.37699516074137
8.541665111617853,47.37699639124436
8.541665524202658,47.376997386881094
8.541666317833242,47.376998612307844
8.541667255070665,47.376999850681834
8.541668366117214,47.377000915024986
8.5416695349372,47.377002531322965
8.54167022350913,47.37700318792832
8.541670821310515,47.37700415658977
8.541671925571656,47.377005413982175
8.541673455782837,47.37700663058757
8.541675298487815,47.37700758593888
8.541676932749635,47.37700856712759
8.541678818811794,47.37700930325315
8.541679990371225,47.37700976706688
8.541680297007414,47.3770098480538
8.541681167316128,47.37701006089733
8.541681682098634,47.37701009829655
8.541683673203753,47.37701051841793
8.541685579855047,47.37701146893373
8.541686390201509,47.37701201780975
8.541686725474904,47.377012297023334
8.541688176997209,47.37701298315348
8.541688699531948,47.37701311682743
8.541689657804085,47.37701328343663
8.541691536109154,47.377013330832014
8.541692304617847,47.377013252235336
8.541692716251708,47.377013316093034
8.54169424081277,47.3770139737411
8.541694500318005,47.37701413181077
8.541695393848302,47.377014587654195
8.541696019251306,47.377014787153904
8.541697897805491,47.37701564100562
8.541698129279773,47.37701569656921
8.541698965509672,47.37701583199297
8.54169962942522,47.377016018085
8.541700796314856,47.37701667544117
8.541701493811024,47.377017035020316
8.541702550134382,47.37701771735449
8.541703738381885,47.37701854250478
8.541704777464409,47.37701936532043
8.541705259440677,47.37701959938319
8.541706526473632,47.37701995789012
8.541707519249423,47.377020507184675
8.541708226046353,47.37702075391933
8.541708947396211,47.37702089371279
8.5417107287408,47.37702138216062
8.541711288663798,47.37702167515625
8.541712206218557,47.37702200374816
8.541714277518714,47.377022400574184
8.541715036815626,47.37702264343472
8.541716035022672,47.3770228927134
8.541717221715478,47.377023550170094
8.541717898549173,47.37702409700177
8.54171856423324,47.3770244064344
8.541719036702142,47.37702450450758
8.541720445459017,47.37702458921975
8.541720465565557,47.37702459551178
8.54172187290566,47.377025128472944
8.541723449568986,47.377025981156834
8.54172484482502,47.37702708705529
8.541726456816434,47.377028411571374
8.541726783735443,47.377028776302026
8.541728154859024,47.37702981231729
8.541728385390993,47.37703000740839
8.541728874546665,47.377030692612294
8.541729540220842,47.37703176239356
8.541729652253162,47.3770319706353
8.541730313756958,47.37703327904116
8.541730483057703,47.377033654621904
8.541730543495165,47.37703389758179
8.541730859942659,47.37703456495251
8.54173133711665,47.377035799262956
8.541731827349212,47.377037746146435
8.541732164043776,47.37703886706036
8.541732602037577,47.37703976335302
8.54173276843329,47.37704023012225
8.54173304586651,47.37704114564003
8.541733252859308,47.377042916598526
8.541733230005645,47.37704334780429
8.541733147432033,47.37704420318576
8.541732628906887,47.377046222634135
8.541731824220689,47.37704784237708
8.54173147982753,47.377048260977894
8.541730934690433,47.3770491831553
8.541730339324783,47.37704997139979
8.541729102522243,47.37705166279099
8.541728047435965,47.37705281788228
8.541727535450905,47.377053455082304
8.54172667713052,47.37705450270257
8.541726672438447,47.37705451211936
8.541726205265896,47.37705529620743
8.54172500432738,47.37705671516311
8.541724758431096,47.37705689511967
8.541723675312339,47.37705742905002
8.541723273585545,47.37705756442605
8.541722066987052,47.37705766222996
8.541721658308399,47.37705759369339
8.541720242579258,47.3770576907494
8.541719602338981,47.377057849064336
8.541717637189437,47.37705797860517
8.541716728808463,47.37705784958939
8.541715874942602,47.37705792428171
8.541715104396783,47.37705799917447
8.541714636713454,47.37705804509656
8.541714016826264,47.377058046172635
8.541712132364022,47.377058421546394
8.541711619211256,47.37705853974781
8.541710809968821,47.37705891733838
8.541709252657519,47.37706007630969
8.541708884712937,47.37706027656281
8.541708063326393,47.3770607711841
8.541706469090743,47.37706207467841
8.541705655800525,47.37706295485424
8.541704588317621,47.377064273784036
8.541704336558293,47.37706472957526
8.541703895461549,47.377065494648235
8.54170377503096,47.37706576234572
8.541703674774107,47.37706606130948
8.54170362748206,47.377066389006465
8.541703587333341,47.377066680654025
8.541703422610656,47.37706762378533
8.541703570913853,47.37706964619616
8.541703489396076,47.377070098617914
8.541703256986887,47.37707118992442
8.541702605020985,47.37707297461528
8.54170259484798,47.3770730148733
8.541702516410794,47.37707318126179
8.541702341347374,47.37707348296798
8.541701722296848,47.37707441286806
8.541701397990161,47.377074858820585
8.541701234468032,47.37707500456993
8.54169948238967,47.3770760066029
8.541698547985973,47.37707647650458
8.541697264702917,47.3770775587678
8.541696936115235,47.377077882258696
8.541695960791385,47.37707848375803
8.541695312236541,47.37707906794075
8.541695250261602,47.377079125345475
8.541694362986552,47.37707981588975
8.541692915793993,47.37708055166016
8.541691326532971,47.37708135302289
8.54168950046954,47.37708214797669
8.541688647693924,47.377082414169166
8.541686772570278,47.37708297916254
8.541686571514454,47.37708305973234
8.541686527105833,47.37708308903983
8.541685605634209,47.37708412710229
8.541684881156705,47.37708525730228
8.541684799937865,47.37708544426373
8.541684678120426,47.37708567429158
8.541684594397632,47.37708586992955
8.541683835079855,47.377086881455476
8.541683419998568,47.3770872162383
8.541681923628234,47.3770883177838
8.541680935662816,47.37708950722367
8.541679693158173,47.37709102526836
8.5416791570858,47.377091613577456
8.541678803614799,47.37709198281824
8.541677970381512,47.37709283087453
8.541676447080976,47.37709430254858
8.54167634142307,47.377094394035836
8.54167529999717,47.37709583838054
8.541674145030626,47.37709722055001
8.541672586423287,47.37709856278854
8.54167087329105,47.37709962992459
8.54167038199743,47.37710014472236
8.541668895746103,47.37710128978723
8.541666938871735,47.377102115794415
8.541665060480712,47.37710253460276
8.541663600141169,47.37710308015696
8.541662567288581,47.377103816517874
8.54166202830097,47.377104045517775
8.541661260265686,47.377104387916376
8.541659512661907,47.37710519089141
8.541658726421431,47.3771055831438
8.541658576029125,47.37710564480445
8.541657182547857,47.3771064132442
8.541656355428474,47.377106752568075
8.54165606366958,47.37710688244126
8.541656033759136,47.37710689819934
8.541655067013242,47.37710738689915
8.541653837017778,47.377107709764026
8.541653719631382,47.377107732796446
8.541651987661814,47.37710773655112
8.541649883822737,47.377107920489586
8.54164800939594,47.37710805122361
8.541646397262328,47.37710802446944
8.54164496106025,47.377107682412735
8.541643790326562,47.3771076860775
8.541642600468643,47.37710769669723
8.541642486869879,47.37710767385363
8.541641027161864,47.37710775750632
8.541641003800091,47.37710775785181
8.54163946745658,47.37710802794492
8.541638081066536,47.37710862272958
8.54163653302378,47.37710976876653
8.541634832155472,47.377110547463026
8.541633934460949,47.37711070721198
8.541633050467127,47.37711067964385
8.541632986602183,47.377110668452296
8.541631378669189,47.377110687548154
8.541630864084086,47.377110701372054
8.541630632818304,47.377110680568386
8.541628833596572,47.37711028491193
8.541628454176477,47.377110204455924
8.541626777698978,47.37710999196357
8.541626761308454,47.37710999187661
8.541626110670581,47.37711003805752
8.541625931485418,47.37711009334158
8.541625781873762,47.37711013216918
8.541625045282371,47.37711037437953
8.541623103058305,47.377111136598465
8.541622014460364,47.37711147994722
8.541621916575838,47.377111493423065
8.541620998891387,47.377111733547025
8.541620262498267,47.37711178697843
8.541619403728758,47.377112039589164
8.54161786950995,47.37711286055931
8.541616428908174,47.37711371072182
8.541616405263253,47.377113726846105
8.541615040239837,47.3771150141917
8.541613757113591,47.37711608147257
8.54161244866068,47.377116845907935
8.541611369522553,47.37711742550616
8.54161024071322,47.377118365806126
8.541609187364925,47.37711932333112
8.541607391200145,47.377120458376794
8.541606289012329,47.37712091606674
8.541604861990903,47.37712119775785
8.541603979031931,47.377121331092084
8.541603600745505,47.377121342565054
8.541602607253099,47.377121349700225
8.54160190114792,47.377121406117325
8.541601301256614,47.377121497042204
8.541599916487868,47.3771218771244
8.541598209982157,47.37712221883226
8.541598141581643,47.37712223515614
8.541598057875348,47.37712224481728
8.541596996685518,47.37712230575953
8.54159629988737,47.37712223868231
8.54159542640567,47.37712208153389
8.541594485112956,47.37712206506611
8.541594390944503,47.37712206580223
8.54159375319201,47.377122120344474
8.54159236147918,47.37712228972976
8.541590715174614,47.37712249039564
8.541590227409525,47.377122477260286
8.541589550274686,47.37712254739352
8.541588664875578,47.377122457089804
8.541586950337939,47.37712192335436
8.541585431372972,47.37712157851025
8.541583913585816,47.37712111066353
8.541582334652485,47.37712044527643
8.5415810938494,47.37712024231689
8.541579068274078,47.37712034454097
8.541578592585138,47.37712025920506
8.541577159699894,47.3771199798733
8.541576278408652,47.3771197934684
8.541576162478881,47.37711977649763
8.54157576012236,47.377119791442226
8.541575249095041,47.377119888936534
8.541573646213234,47.377119937199026
8.54157294821009,47.37711983795768
8.541571007468013,47.37711937162653
8.541570526548028,47.377119259571835
8.541568518117682,47.37711886412262
8.541568489924094,47.37711885132506
8.541568277599097,47.37711872001146
8.541568151221846,47.37711864733686
8.541567957155964,47.37711851302169
8.541567198782149,47.377117635282204
8.541566042746842,47.37711596492125
8.541565620320927,47.37711554604271
8.541564211397224,47.377114474419166
8.54156417967271,47.37711444614057
8.541563387689505,47.37711343256677
8.541563229881792,47.377113254274065
8.541562184999503,47.37711224799326
8.541561398393021,47.3771117562035
8.54156073410057,47.37711143730622
8.541559886590994,47.37711118918136
8.541558647024129,47.377110680627645
8.541557578347248,47.37710989033342
8.541557063363754,47.37710934567009
8.541556727972019,47.37710896960433
8.54155532607297,47.37710783839688
8.541554342719031,47.37710731962376
8.541553569361751,47.377106840051255
8.541552329412891,47.377105803482834
8.5415520232449,47.377105633114425
8.541551807465892,47.377105490462114
8.541550054171307,47.37710457060878
8.541549273630862,47.37710398569558
8.541548096666654,47.377103033044364
8.54154754335653,47.37710264845323
8.54154744877323,47.37710255513731
8.541546483703067,47.37710147594288
8.54154586042071,47.37710064347716
8.541544878295094,47.37709959627084
8.54154397628498,47.377098696020276
8.541542379424532,47.37709751297391
8.541541192337151,47.37709691669363
8.541540529309133,47.37709668386866
8.541539859325637,47.37709637943845
8.541539656531304,47.37709623450681
8.54153827845683,47.377094667556285
8.54153778535102,47.37709379592615
8.541536814048978,47.37709229249095
8.541536791984027,47.377092255769696
8.541536307729437,47.377091097180134
8.54153630517373,47.37709108968002
8.541535883315301,47.37708989865498
8.54153561626241,47.37708939824033
8.541534904391293,47.37708825833059
8.541534649576745,47.377087456731594
8.541533743866797,47.377085973627
8.54153294176877,47.37708470834418
8.54153232954024,47.37708376525425
8.541531532720834,47.37708277490673
8.541531424610369,47.37708261518077
8.541531016068447,47.37708196762995
8.541530257678279,47.37708090187376
8.541529440297687,47.37707969798724
8.541529267879685,47.377079339522794
8.541528745550671,47.37707787312265
8.541528450559166,47.37707599598481
8.54152823054897,47.377075182107056
8.541527773872424,47.377073569275595
8.54152710408852,47.37707176048259
8.54152647274542,47.37706999578849
8.541526219806531,47.37706951929244
8.541525718294276,47.37706857906201
8.541525534402977,47.37706830852931
8.541524149366657,47.37706709815363
8.541522974682124,47.3770661242672
8.541522769981563,47.37706587846129
8.541521904106459,47.37706523505206
8.5415204931963,47.377064075102645
8.54151997828995,47.37706364731342
8.541519001168645,47.377062294298305
8.541518425014367,47.37706150026492
8.541517767922178,47.37706070136768
8.541516822146509,47.37705990836607
8.541516300271514,47.37705933381398
8.541515938636342,47.37705898418874
8.541514645024431,47.37705814346462
8.541513257447276,47.377057102957814
8.541512901706653,47.37705673085
8.541512677056662,47.37705633744316
8.541511996152877,47.377054691534376
8.541511847078079,47.377054133282286
8.541511840091486,47.37705231477582
8.541511718197583,47.3770512621411
8.541511823502834,47.37705031742409
8.541511982464536,47.377048338885636
8.541512234873952,47.37704690410686
8.541512685113386,47.377045922913176
8.541512790229017,47.37704549658986
8.54151292229457,47.37704414489206
8.541512914234186,47.377042111782735
8.541513054599983,47.37704052789242
8.541513068658233,47.377040230069014
8.541512764990877,47.37703865021456
8.541512876705228,47.37703681630293
8.541512879745907,47.37703649761781
8.541513208422586,47.37703523760129
8.541513408230974,47.37703360825148
8.541513490695374,47.377032482926246
8.541513556231328,47.377032283722954
8.541513667521546,47.37703159688539
8.54151401036352,47.37703058020892
8.5415146430286,47.377029370475796
8.54151546794061,47.37702794567612
8.541516415337794,47.37702680359867
8.541516828444436,47.377026165831666
8.541517683045255,47.377025216887716
8.541519337653716,47.37702398996355
8.541520581096185,47.37702316023402
8.541521946918271,47.3770223829079
8.541523854263838,47.37702182424805
8.541525128032626,47.377021329685356
8.541525420858308,47.37702124761773
8.541526820301344,47.37702091766174
8.541528690524872,47.37702052890597
8.54152948072263,47.37702042675403
8.54153139680501,47.37702065056991
8.541533463107003,47.37702051012915
8.5415337497233,47.37702045612999
